sheet,geography,resource,year,normalized_quantity,normalized_unit,source_title,source_url,citation_locator,note,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note,row_id,row_status,supersedes_row_id,state_pass_index,changed_on,change_reason
S_Moz,"Espírito Santo
STATE_BAHIA
Vanilla name: STATE_BAHIA",Sugar Plantation,2010,5314685.0,t output,IBGE Produção Agrícola Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/5457/periodos/all/variaveis/214,"Aggregate 5457, product resource Sugar Plantation, state Espírito Santo, maximum available annual quantity 2010.",Official IBGE state series; maximum annual production in tons used.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0211,active,,0,,baseline row
S_Moz,"Espírito Santo
STATE_BAHIA
Vanilla name: STATE_BAHIA",Banana Plantation,2024,426363.0,t output,IBGE Produção Agrícola Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/5457/periodos/all/variaveis/214,"Aggregate 5457, product resource Banana Plantation, state Espírito Santo, maximum available annual quantity 2024.",Official IBGE state series; maximum annual production in tons used.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0212,active,,0,,baseline row
S_Moz,"Espírito Santo
STATE_BAHIA
Vanilla name: STATE_BAHIA",Cotton Plantation,1975,1051.0,t output,IBGE Produção Agrícola Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/5457/periodos/all/variaveis/214,"Aggregate 5457, product resource Cotton Plantation, state Espírito Santo, maximum available annual quantity 1975.",Official IBGE state series; maximum annual production in tons used.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0213,active,,0,,baseline row
S_Moz,"Florida
STATE_FLORIDA
Vanilla name: STATE_FLORIDA",Livestock Ranch,2024,1560000.0,head livestock,USDA/NASS 2024 State Agriculture Overview for Florida,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=FLORIDA&year=2024,Livestock inventory table; summed cattle including calves and sheep including lambs.,"Generic livestock proxy built from USDA/NASS state inventory rows. Cattle, Incl Calves - Inventory = 1,560,000",regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0214,active,,0,,baseline row
S_Moz,"Florida
STATE_FLORIDA
Vanilla name: STATE_FLORIDA",Maize Farm,2024,168325.8,t output,USDA/NASS 2024 State Agriculture Overview for Florida,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=FLORIDA&year=2024,"Commodity summary table; row CORN, GRAIN; production cell = 6,627,000 BU.",USDA/NASS State Agriculture Overview commodity summary row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0215,active,,0,,baseline row
S_Moz,"Florida
STATE_FLORIDA
Vanilla name: STATE_FLORIDA",Cotton Plantation,2024,119000.0,bales lint cotton,USDA/NASS 2024 State Agriculture Overview for Florida,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=FLORIDA&year=2024,"Commodity summary table; row COTTON; production cell = 119,000 480 LB BALES.",USDA/NASS State Agriculture Overview commodity summary row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0216,active,,0,,baseline row
S_Moz,"Louisiana
STATE_LOUISIANA
Vanilla name: STATE_LOUISIANA",Livestock Ranch,2024,720000.0,head livestock,USDA/NASS 2024 State Agriculture Overview for Louisiana,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=LOUISIANA&year=2024,Livestock inventory table; summed cattle including calves and sheep including lambs.,"Generic livestock proxy built from USDA/NASS state inventory rows. Cattle, Incl Calves - Inventory = 720,000",regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0217,active,,0,,baseline row
S_Moz,"Louisiana
STATE_LOUISIANA
Vanilla name: STATE_LOUISIANA",Maize Farm,2024,2067560.0,t output,USDA/NASS 2024 State Agriculture Overview for Louisiana,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=LOUISIANA&year=2024,"Commodity summary table; row CORN, GRAIN; production cell = 81,400,000 BU.",USDA/NASS State Agriculture Overview commodity summary row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0218,active,,0,,baseline row
S_Moz,"Louisiana
STATE_LOUISIANA
Vanilla name: STATE_LOUISIANA",Cotton Plantation,2024,330000.0,bales lint cotton,USDA/NASS 2024 State Agriculture Overview for Louisiana,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=LOUISIANA&year=2024,"Commodity summary table; row COTTON; production cell = 330,000 480 LB BALES.",USDA/NASS State Agriculture Overview commodity summary row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0219,active,,0,,baseline row
Zimbabwe,"Paraná
STATE_PARANA
Vanilla name: STATE_PARANA",Livestock Ranch,2004,10863021.0,head livestock,IBGE Pesquisa da Pecuária Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/3939/periodos/all/variaveis/105,"Aggregate 3939, bovino+ovino+caprino summed for state Paraná, maximum available annual herd total in 2004.","Generic livestock proxy built from bovine, ovine, and caprine herd totals because the land-economy model combines ranching outputs.",national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0220,active,,0,,baseline row
Zimbabwe,"Paraná
STATE_PARANA
Vanilla name: STATE_PARANA",Maize Farm,2023,17884646.0,t output,IBGE Produção Agrícola Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/5457/periodos/all/variaveis/214,"Aggregate 5457, product resource Maize Farm, state Paraná, maximum available annual quantity 2023.",Official IBGE state series; maximum annual production in tons used.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0221,active,,0,,baseline row
Zimbabwe,"Paraná
STATE_PARANA
Vanilla name: STATE_PARANA",Tobacco Plantation,2017,192737.0,t output,IBGE Produção Agrícola Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/5457/periodos/all/variaveis/214,"Aggregate 5457, product resource Tobacco Plantation, state Paraná, maximum available annual quantity 2017.",Official IBGE state series; maximum annual production in tons used.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0222,active,,0,,baseline row
Zimbabwe,"Minas Gerais
STATE_MINAS_GERAIS
Vanilla name: STATE_MINAS_GERAIS",Livestock Ranch,2013,24522653.0,head livestock,IBGE Pesquisa da Pecuária Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/3939/periodos/all/variaveis/105,"Aggregate 3939, bovino+ovino+caprino summed for state Minas Gerais, maximum available annual herd total in 2013.","Generic livestock proxy built from bovine, ovine, and caprine herd totals because the land-economy model combines ranching outputs.",national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0223,active,,0,,baseline row
Zimbabwe,"Minas Gerais
STATE_MINAS_GERAIS
Vanilla name: STATE_MINAS_GERAIS",Maize Farm,2023,8296982.0,t output,IBGE Produção Agrícola Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/5457/periodos/all/variaveis/214,"Aggregate 5457, product resource Maize Farm, state Minas Gerais, maximum available annual quantity 2023.",Official IBGE state series; maximum annual production in tons used.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0224,active,,0,,baseline row
Zimbabwe,"Minas Gerais
STATE_MINAS_GERAIS
Vanilla name: STATE_MINAS_GERAIS",Tobacco Plantation,1975,25847.0,t output,IBGE Produção Agrícola Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/5457/periodos/all/variaveis/214,"Aggregate 5457, product resource Tobacco Plantation, state Minas Gerais, maximum available annual quantity 1975.",Official IBGE state series; maximum annual production in tons used.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0225,active,,0,,baseline row
Zimbabwe,"North Carolina
STATE_NORTH_CAROLINA
Vanilla name: STATE_NORTH_CAROLINA",Livestock Ranch,2024,752000.0,head livestock,USDA/NASS 2024 State Agriculture Overview for North Carolina,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=NORTH%20CAROLINA&year=2024,Livestock inventory table; summed cattle including calves and sheep including lambs.,"Generic livestock proxy built from USDA/NASS state inventory rows. Cattle, Incl Calves - Inventory = 720,000; Sheep, Incl Lambs - Inventory = 32,000",national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0226,active,,0,,baseline row
Zimbabwe,"North Carolina
STATE_NORTH_CAROLINA
Vanilla name: STATE_NORTH_CAROLINA",Maize Farm,2024,1789938.0,t output,USDA/NASS 2024 State Agriculture Overview for North Carolina,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=NORTH%20CAROLINA&year=2024,"Commodity summary table; row CORN, GRAIN; production cell = 70,470,000 BU.",USDA/NASS State Agriculture Overview commodity summary row.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0227,active,,0,,baseline row
Zimbabwe,"North Carolina
STATE_NORTH_CAROLINA
Vanilla name: STATE_NORTH_CAROLINA",Tobacco Plantation,2024,92260.688058,t output,USDA/NASS 2024 State Agriculture Overview for North Carolina,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=NORTH%20CAROLINA&year=2024,"Commodity summary table; row TOBACCO; production cell = 203,400,000 LB.",USDA/NASS State Agriculture Overview commodity summary row.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0228,active,,0,,baseline row
Zimbabwe,"Virginia
STATE_VIRGINIA
Vanilla name: STATE_VIRGINIA",Livestock Ranch,2024,1399000.0,head livestock,USDA/NASS 2024 State Agriculture Overview for Virginia,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=VIRGINIA&year=2024,Livestock inventory table; summed cattle including calves and sheep including lambs.,"Generic livestock proxy built from USDA/NASS state inventory rows. Cattle, Incl Calves - Inventory = 1,320,000; Sheep, Incl Lambs - Inventory = 79,000",national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0229,active,,0,,baseline row
Zimbabwe,"Virginia
STATE_VIRGINIA
Vanilla name: STATE_VIRGINIA",Maize Farm,2024,839724.0,t output,USDA/NASS 2024 State Agriculture Overview for Virginia,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=VIRGINIA&year=2024,"Commodity summary table; row CORN, GRAIN; production cell = 33,060,000 BU.",USDA/NASS State Agriculture Overview commodity summary row.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0230,active,,0,,baseline row
Zimbabwe,"Virginia
STATE_VIRGINIA
Vanilla name: STATE_VIRGINIA",Tobacco Plantation,2024,11530.3180454,t output,USDA/NASS 2024 State Agriculture Overview for Virginia,https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=VIRGINIA&year=2024,"Commodity summary table; row TOBACCO; production cell = 25,420,000 LB.",USDA/NASS State Agriculture Overview commodity summary row.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0231,active,,0,,baseline row
Zimbabwe,"Goiás
STATE_GOIAS
Vanilla name: STATE_GOIAS",Livestock Ranch,2022,24585836.0,head livestock,IBGE Pesquisa da Pecuária Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/3939/periodos/all/variaveis/105,"Aggregate 3939, bovino+ovino+caprino summed for state Goiás, maximum available annual herd total in 2022.","Generic livestock proxy built from bovine, ovine, and caprine herd totals because the land-economy model combines ranching outputs.",national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0232,active,,0,,baseline row
Zimbabwe,"Goiás
STATE_GOIAS
Vanilla name: STATE_GOIAS",Maize Farm,2023,14460846.0,t output,IBGE Produção Agrícola Municipal,https://servicodados.ibge.gov.br/api/v3/agregados/5457/periodos/all/variaveis/214,"Aggregate 5457, product resource Maize Farm, state Goiás, maximum available annual quantity 2023.",Official IBGE state series; maximum annual production in tons used.,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,modern-anchor-0233,active,,0,,baseline row
